AGNO_EVAL;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;ESTADO_ESTAB;MRUN;DOC_GENERO;DOC_FEC_NAC;NIVEL;PF_PJE;PF_ESC;PF_Cat_Carrera;INSTR_PJE;INSTR_ESC
2021;17662;1;LICEO BICENTENARIO CLAUDIO ARRAU LEÓN;16;163;16302;COIHUECO;81;ÑUBLE;2;1;0;1;16416642;2;198603;EM;2,73;C;B;2,84;C
2021;17662;1;LICEO BICENTENARIO CLAUDIO ARRAU LEÓN;16;163;16302;COIHUECO;81;ÑUBLE;2;1;0;1;18752972;1;199404;EMTP;2,5;B;C;2,8;C
2021;17662;1;LICEO BICENTENARIO CLAUDIO ARRAU LEÓN;16;163;16302;COIHUECO;81;ÑUBLE;2;1;0;1;19208744;2;198801;EM;2,67;C;B;2,9;C
2021;17662;1;LICEO BICENTENARIO CLAUDIO ARRAU LEÓN;16;163;16302;COIHUECO;81;ÑUBLE;2;1;0;1;21288866;2;199501;EM;1,9;I;E;2,24;B
2021;17692;3;COLEGIO GOLDEN SCHOOL;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;3;2;0;1;12257650;2;198910;EP;2,45;B;C;-1;N/A
2021;17692;3;COLEGIO GOLDEN SCHOOL;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;3;2;0;1;18811285;2;198904;PC;2,98;C;B;-1;N/A
2021;17692;3;COLEGIO GOLDEN SCHOOL;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;3;2;0;1;20915776;2;199307;EP;2,61;C;B;-1;N/A
2021;17693;1;COLEGIO BASICO NUEVA LOS LOBOS;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;1773255;2;199009;SC;2,86;C;B;3,22;D
2021;17693;1;COLEGIO BASICO NUEVA LOS LOBOS;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;3229708;1;198812;SC;2,05;B;D;2,43;B
2021;17693;1;COLEGIO BASICO NUEVA LOS LOBOS;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;5715310;2;198202;EE;2,35;B;C;2,71;C
2021;17693;1;COLEGIO BASICO NUEVA LOS LOBOS;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;7933715;2;198601;SC;3;C;B;3,3;D
2021;17693;1;COLEGIO BASICO NUEVA LOS LOBOS;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;9429907;2;198201;PC;2,9;C;B; ; 
2021;17693;1;COLEGIO BASICO NUEVA LOS LOBOS;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;10330403;2;198811;SC;2,65;C;B;2,89;C
2021;17693;1;COLEGIO BASICO NUEVA LOS LOBOS;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;10703601;2;198912;EE;2,25;B;D;2,45;B
2021;17693;1;COLEGIO BASICO NUEVA LOS LOBOS;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;14604917;2;198111;EE;2,64;C;B; ; 
2021;17693;1;COLEGIO BASICO NUEVA LOS LOBOS;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;15385981;2;199011;EE;3,1;D;A;2,96;C
2021;17693;1;COLEGIO BASICO NUEVA LOS LOBOS;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;15842882;2;197606;PC;2,57;C;B;2,84;C
2021;17693;1;COLEGIO BASICO NUEVA LOS LOBOS;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;17125619;1;198210;SC;2,71;C;B;2,93;C
2021;17693;1;COLEGIO BASICO NUEVA LOS LOBOS;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;19363212;2;198501;PC;2,46;B;C;2,68;C
2021;17693;1;COLEGIO BASICO NUEVA LOS LOBOS;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;23607232;2;198108;SC;2,5;B;C;2,8;C
2021;17693;1;COLEGIO BASICO NUEVA LOS LOBOS;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;24813185;1;197708;SC;2,83;C;B;3;C
2021;17699;0;ESCUELA ESP.DIF.CENTRO EDUCATIVO INTEGRAL LOS NARANJOS;16;161;16101;CHILLÁN;81;ÑUBLE;3;2;0;1;232291;2;198705;EENEEP;1,8;I;E;-1;N/A
2021;17699;0;ESCUELA ESP.DIF.CENTRO EDUCATIVO INTEGRAL LOS NARANJOS;16;161;16101;CHILLÁN;81;ÑUBLE;3;2;0;1;6872772;2;199605;EENEEP;1,6;I;E;-1;N/A
2021;17703;2;COLEGIO ESPIRITU SANTO;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;3;2;0;1;329931;2;198401;EP;2,24;B;D;-1;N/A
2021;17703;2;COLEGIO ESPIRITU SANTO;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;3;2;0;1;3772433;2;196609;EP;2,52;C;B;-1;N/A
2021;17703;2;COLEGIO ESPIRITU SANTO;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;3;2;0;1;5409489;2;197702;EENEEP;2,38;B;C;-1;N/A
2021;17703;2;COLEGIO ESPIRITU SANTO;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;3;2;0;1;15106491;2;198509;EENEEP;2,84;C;B;-1;N/A
2021;17703;2;COLEGIO ESPIRITU SANTO;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;3;2;0;1;18386934;2;197706;EENEEP;2,45;B;C;-1;N/A
2021;17703;2;COLEGIO ESPIRITU SANTO;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;3;2;0;1;18449233;2;198502;EP;2,76;C;B;-1;N/A
2021;17703;2;COLEGIO ESPIRITU SANTO;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;3;2;0;1;22452411;2;198207;PC;2,23;B;D;-1;N/A
2021;17723;7;ESCUELA DIEGO PORTALES;8;81;8109;SANTA JUANA;83;CONCEPCIÓN;2;1;0;1;7584047;2;199209;PC;2,45;B;C;2,77;C
2021;17725;3;COLEGIO SAN ESTEBAN DE BULNES;16;161;16102;BULNES;81;ÑUBLE;3;2;0;1;798273;2;199202;PC;2,71;C;B;-1;N/A
2021;17725;3;COLEGIO SAN ESTEBAN DE BULNES;16;161;16102;BULNES;81;ÑUBLE;3;2;0;1;2528215;2;198804;PC;2,67;C;B;-1;N/A
2021;17725;3;COLEGIO SAN ESTEBAN DE BULNES;16;161;16102;BULNES;81;ÑUBLE;3;2;0;1;3319547;2;197503;EM;2,38;B;C;-1;N/A
2021;17725;3;COLEGIO SAN ESTEBAN DE BULNES;16;161;16102;BULNES;81;ÑUBLE;3;2;0;1;3343635;2;196804;EM;2,53;C;B;-1;N/A
2021;17725;3;COLEGIO SAN ESTEBAN DE BULNES;16;161;16102;BULNES;81;ÑUBLE;3;2;0;1;5485886;1;197906;EM;2,35;B;C;-1;N/A
2021;17725;3;COLEGIO SAN ESTEBAN DE BULNES;16;161;16102;BULNES;81;ÑUBLE;3;2;0;1;5672270;2;197904;PC;2,1;B;D;-1;N/A
2021;17725;3;COLEGIO SAN ESTEBAN DE BULNES;16;161;16102;BULNES;81;ÑUBLE;3;2;0;1;6143132;1;199006;EM;2,75;C;B;-1;N/A
2021;17725;3;COLEGIO SAN ESTEBAN DE BULNES;16;161;16102;BULNES;81;ÑUBLE;3;2;0;1;13782186;2;199308;EM;2,58;C;B;-1;N/A
2021;17725;3;COLEGIO SAN ESTEBAN DE BULNES;16;161;16102;BULNES;81;ÑUBLE;3;2;0;1;17147442;2;197804;EM;2,13;B;D;-1;N/A
2021;17725;3;COLEGIO SAN ESTEBAN DE BULNES;16;161;16102;BULNES;81;ÑUBLE;3;2;0;1;17970070;2;199002;EM;2,2;B;D;-1;N/A
2021;17725;3;COLEGIO SAN ESTEBAN DE BULNES;16;161;16102;BULNES;81;ÑUBLE;3;2;0;1;18693850;1;197910;EM;2,55;C;B;-1;N/A
2021;17725;3;COLEGIO SAN ESTEBAN DE BULNES;16;161;16102;BULNES;81;ÑUBLE;3;2;0;1;20069438;1;198810;EM;2,98;C;B;-1;N/A
2021;17725;3;COLEGIO SAN ESTEBAN DE BULNES;16;161;16102;BULNES;81;ÑUBLE;3;2;0;1;22449784;2;198601;EM;2,51;C;B;-1;N/A
2021;17732;6;COLEGIO UMBRALES DEL ALBA;8;83;8305;MULCHÉN;82;BIOBÍO;3;2;0;1;2590070;1;198708;SC;2,33;B;C;-1;N/A
2021;17732;6;COLEGIO UMBRALES DEL ALBA;8;83;8305;MULCHÉN;82;BIOBÍO;3;2;0;1;3729868;2;198104;EE;2,2;B;D;-1;N/A
2021;17732;6;COLEGIO UMBRALES DEL ALBA;8;83;8305;MULCHÉN;82;BIOBÍO;3;2;0;1;4470870;1;197809;SC;1,9;I;E;-1;N/A
2021;17732;6;COLEGIO UMBRALES DEL ALBA;8;83;8305;MULCHÉN;82;BIOBÍO;3;2;0;1;5121654;2;199103;EE;2;B;D;-1;N/A
2021;17732;6;COLEGIO UMBRALES DEL ALBA;8;83;8305;MULCHÉN;82;BIOBÍO;3;2;0;1;6594669;2;199201;EE;2,3;B;C;-1;N/A
2021;17732;6;COLEGIO UMBRALES DEL ALBA;8;83;8305;MULCHÉN;82;BIOBÍO;3;2;0;1;7462268;2;198902;EE;2,55;C;B;-1;N/A
2021;17732;6;COLEGIO UMBRALES DEL ALBA;8;83;8305;MULCHÉN;82;BIOBÍO;3;2;0;1;10244581;2;199405;SC;2,3;B;C;-1;N/A
2021;17732;6;COLEGIO UMBRALES DEL ALBA;8;83;8305;MULCHÉN;82;BIOBÍO;3;2;0;1;19843544;2;199008;PC;2,48;B;C;-1;N/A
2021;17733;4;COLEGIO CAMILO HENRIQUEZ;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;10554808;2;198002;EE;1,81;I;E;-1;N/A
2021;17733;4;COLEGIO CAMILO HENRIQUEZ;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;11204464;2;198408;EE;2,3;B;C;-1;N/A
2021;17733;4;COLEGIO CAMILO HENRIQUEZ;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;12595622;2;197504;PC;2,4;B;C;-1;N/A
2021;17733;4;COLEGIO CAMILO HENRIQUEZ;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;14704812;1;198012;SC;2,1;B;D;-1;N/A
2021;17733;4;COLEGIO CAMILO HENRIQUEZ;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;14710695;2;197502;PC;1,89;I;E;-1;N/A
2021;17733;4;COLEGIO CAMILO HENRIQUEZ;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;23071062;2;199405;EE;2,43;B;C;-1;N/A
2021;17734;2;COLEGIO DA VINCI;16;161;16101;CHILLÁN;81;ÑUBLE;3;2;0;1;633607;2;198611;EM;2,58;C;B;-1;N/A
2021;17734;2;COLEGIO DA VINCI;16;161;16101;CHILLÁN;81;ÑUBLE;3;2;0;1;6749451;2;198412;EM;2,63;C;B;-1;N/A
2021;17736;9;COLEGIO SAN IGNACIO;8;83;8301;LOS ÁNGELES;82;BIOBÍO;3;2;0;1;1973988;1;198602;PC;1,95;I;E;-1;N/A
2021;17736;9;COLEGIO SAN IGNACIO;8;83;8301;LOS ÁNGELES;82;BIOBÍO;3;2;0;1;3053380;2;196407;PC;2,89;C;B;-1;N/A
2021;17736;9;COLEGIO SAN IGNACIO;8;83;8301;LOS ÁNGELES;82;BIOBÍO;3;2;0;1;4716333;2;197103;PC;2,15;B;D;-1;N/A
2021;17736;9;COLEGIO SAN IGNACIO;8;83;8301;LOS ÁNGELES;82;BIOBÍO;3;2;0;1;8757572;2;196906;EP;2,05;B;D;-1;N/A
2021;17736;9;COLEGIO SAN IGNACIO;8;83;8301;LOS ÁNGELES;82;BIOBÍO;3;2;0;1;9147309;2;197304;PC;2,45;B;C;-1;N/A
2021;17736;9;COLEGIO SAN IGNACIO;8;83;8301;LOS ÁNGELES;82;BIOBÍO;3;2;0;1;9240249;2;197710;PC;2,4;B;C;-1;N/A
2021;17736;9;COLEGIO SAN IGNACIO;8;83;8301;LOS ÁNGELES;82;BIOBÍO;3;2;0;1;20841925;2;198604;EM;2,4;B;C;-1;N/A
2021;17736;9;COLEGIO SAN IGNACIO;8;83;8301;LOS ÁNGELES;82;BIOBÍO;3;2;0;1;22598589;2;198210;PC;2,5;B;C;-1;N/A
2021;17737;7;COLEGIO PARROQUIAL SAN JOSE;16;161;16101;CHILLÁN;81;ÑUBLE;3;2;0;1;6305133;1;198010;SC;2,57;C;B;-1;N/A
2021;17737;7;COLEGIO PARROQUIAL SAN JOSE;16;161;16101;CHILLÁN;81;ÑUBLE;3;2;0;1;22247364;1;197704;SC;2,5;B;C;-1;N/A
2021;17737;7;COLEGIO PARROQUIAL SAN JOSE;16;161;16101;CHILLÁN;81;ÑUBLE;3;2;0;1;22550678;2;198709;EP;2,67;C;B;-1;N/A
2021;17741;5;ESCUELA REINO DE SUECIA;16;162;16202;COBQUECURA;81;ÑUBLE;2;1;0;1;2231877;2;199501;EE;2,1;B;D;2,56;C
2021;17741;5;ESCUELA REINO DE SUECIA;16;162;16202;COBQUECURA;81;ÑUBLE;2;1;0;1;6418314;2;198212;SC;2,15;B;D;2,49;B
2021;17741;5;ESCUELA REINO DE SUECIA;16;162;16202;COBQUECURA;81;ÑUBLE;2;1;0;1;21049196;1;198910;SC;2,35;B;C;2,91;C
2021;17742;3;ESCUELA BASICA EDUARDO FREI MONTALBA;16;161;16102;BULNES;81;ÑUBLE;2;1;0;1;19501859;2;198608;EE;2,45;B;C;2,77;C
2021;17745;8;COLEGIO STERNENKINDER NIÑOS DE LAS ESTRELLAS;8;83;8301;LOS ÁNGELES;82;BIOBÍO;3;2;0;1;4284449;2;198604;EENEEP;2,45;B;C;-1;N/A
2021;17745;8;COLEGIO STERNENKINDER NIÑOS DE LAS ESTRELLAS;8;83;8301;LOS ÁNGELES;82;BIOBÍO;3;2;0;1;19263322;2;198702;EENEEP;2,5;B;C;-1;N/A
2021;17745;8;COLEGIO STERNENKINDER NIÑOS DE LAS ESTRELLAS;8;83;8301;LOS ÁNGELES;82;BIOBÍO;3;2;0;1;23347481;2;198109;EENEEP;2,84;C;B;-1;N/A
2021;17746;6;COLEGIO OLIMPIA GUZMAN BELLO;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;3;2;0;1;6403583;2;199405;PC;2,5;B;C;-1;N/A
2021;17746;6;COLEGIO OLIMPIA GUZMAN BELLO;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;3;2;0;1;10216545;2;198106;SC;2,4;B;C;-1;N/A
2021;17746;6;COLEGIO OLIMPIA GUZMAN BELLO;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;3;2;0;1;21361049;2;198803;SC;2,53;C;B;-1;N/A
2021;17749;0;ESCUELA PUCARA;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;1;1;7313683;2;198305;EE;2,05;B;D;-1;N/A
2021;17750;4;COLEGIO SALESIANO DE CONCEPCION;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;2213513;2;198411;PC;2,93;C;B;-1;N/A
2021;17750;4;COLEGIO SALESIANO DE CONCEPCION;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;2591566;2;198511;PC;2,25;B;D;-1;N/A
2021;17750;4;COLEGIO SALESIANO DE CONCEPCION;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;5188054;2;198406;EENEEP;2,26;B;C;-1;N/A
2021;17750;4;COLEGIO SALESIANO DE CONCEPCION;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;5430941;2;198809;EENEEP;2,47;B;C;-1;N/A
2021;17750;4;COLEGIO SALESIANO DE CONCEPCION;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;8847633;2;198910;EENEEP;2,26;B;C;-1;N/A
2021;17750;4;COLEGIO SALESIANO DE CONCEPCION;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;14054360;2;197701;EENEEP;2,3;B;C;-1;N/A
2021;17750;4;COLEGIO SALESIANO DE CONCEPCION;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;14099574;2;198408;PC;2,62;C;B;-1;N/A
2021;17750;4;COLEGIO SALESIANO DE CONCEPCION;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;15970884;1;198705;PC;2,3;B;C;-1;N/A
2021;17750;4;COLEGIO SALESIANO DE CONCEPCION;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;16333150;2;196910;PC;2,62;C;B;-1;N/A
2021;17750;4;COLEGIO SALESIANO DE CONCEPCION;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;22668986;2;197901;EENEEP;2,88;C;B;-1;N/A
2021;17751;2;ESCUELA VILLA LA GRANJA;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;1402177;2;198501;EE;2,15;B;D;2,79;C
2021;17751;2;ESCUELA VILLA LA GRANJA;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;1699444;2;198907;EE;2,3;B;C;2,88;C
2021;17751;2;ESCUELA VILLA LA GRANJA;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;2097438;2;199010;SC;2;B;D;2,4;B
2021;17751;2;ESCUELA VILLA LA GRANJA;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;3832566;2;198802;EA;2,71;C;B;2,73;C
2021;17751;2;ESCUELA VILLA LA GRANJA;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;6410692;2;198909;EE;3,03;D;A;3,32;D
2021;17751;2;ESCUELA VILLA LA GRANJA;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;8400501;1;199406;SC;2,28;B;C;2,67;C
2021;17751;2;ESCUELA VILLA LA GRANJA;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;10395146;2;198801;PC;2,4;B;C;2,94;C
2021;17751;2;ESCUELA VILLA LA GRANJA;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;11710983;2;199012;PC;2,45;B;C;2,97;C
2021;17751;2;ESCUELA VILLA LA GRANJA;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;12053893;2;196705;SC;2;B;D;2,7;C
2021;17751;2;ESCUELA VILLA LA GRANJA;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;12634057;2;198108;SC;2,45;B;C;2,97;C
2021;17751;2;ESCUELA VILLA LA GRANJA;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;17132306;2;198104;EE;2,2;B;D; ; 
2021;17766;0;COLEGIO SAN JOSE;16;163;16301;SAN CARLOS;81;ÑUBLE;3;2;0;1;20132344;1;198112;SC;2,29;B;C;-1;N/A
2021;17772;5;LICEO POLITECNICO CANETE;8;82;8203;CAÑETE;84;ARAUCO;3;2;0;1;2385281;2;197210;EMTP;1,17;I;E;-1;N/A
2021;17776;8;ESCUELA ESPECIAL AMANECER;8;83;8301;LOS ÁNGELES;82;BIOBÍO;3;2;0;1;21276131;2;199501;EENEEP;1,95;I;E;-1;N/A
2021;17778;4;COLEGIO SAN JUAN DE DIOS;8;83;8306;NACIMIENTO;82;BIOBÍO;3;2;0;1;3748298;2;198812;EM;2,16;B;D;-1;N/A
2021;17778;4;COLEGIO SAN JUAN DE DIOS;8;83;8306;NACIMIENTO;82;BIOBÍO;3;2;0;1;4897092;2;198903;EM;2,25;B;D;-1;N/A
2021;17778;4;COLEGIO SAN JUAN DE DIOS;8;83;8306;NACIMIENTO;82;BIOBÍO;3;2;0;1;5809808;2;197305;EE;2,45;B;C;-1;N/A
2021;17778;4;COLEGIO SAN JUAN DE DIOS;8;83;8306;NACIMIENTO;82;BIOBÍO;3;2;0;1;6960091;1;199009;SC;2,48;B;C;-1;N/A
2021;17778;4;COLEGIO SAN JUAN DE DIOS;8;83;8306;NACIMIENTO;82;BIOBÍO;3;2;0;1;18068686;2;194609;SC;2,55;C;B;-1;N/A
2021;17779;2;COLEGIO PACIFIC SCHOOL;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;3;2;0;1;6350471;2;198103;EP;2,43;B;C;-1;N/A
2021;17779;2;COLEGIO PACIFIC SCHOOL;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;3;2;0;1;11335576;2;198508;PC;2,75;C;B;-1;N/A
2021;17779;2;COLEGIO PACIFIC SCHOOL;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;3;2;0;1;17748957;2;198602;EP;2,5;B;C;-1;N/A
2021;17782;2;LICEO RIOS DE CHILE;8;81;8107;PENCO;83;CONCEPCIÓN;2;1;0;1;19613088;2;198912;EE;3,12;D;A;3,27;D
2021;17787;3;ESCUELA ORLANDO VERA VILLARROEL;8;83;8303;CABRERO;82;BIOBÍO;2;1;0;1;4623394;2;197209;PC;2,68;C;B;3,01;D
2021;17787;3;ESCUELA ORLANDO VERA VILLARROEL;8;83;8303;CABRERO;82;BIOBÍO;2;1;0;1;8802071;2;198211;SC;2,81;C;B;3,29;D
2021;17787;3;ESCUELA ORLANDO VERA VILLARROEL;8;83;8303;CABRERO;82;BIOBÍO;2;1;0;1;13174851;2;197705;SC;2,63;C;B;2,98;C
2021;17787;3;ESCUELA ORLANDO VERA VILLARROEL;8;83;8303;CABRERO;82;BIOBÍO;2;1;0;1;14312887;2;199404;EE;2,9;C;B;3,34;D
2021;17790;3;LICEO BICENTENARIO DE EXCELENCIA NUEVO MUNDO;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;722195;2;199106;EE;2,4;B;C;2,74;C
2021;17790;3;LICEO BICENTENARIO DE EXCELENCIA NUEVO MUNDO;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;2604124;2;198510;EE;2,3;B;C;2,68;C
2021;17790;3;LICEO BICENTENARIO DE EXCELENCIA NUEVO MUNDO;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;8164378;1;198309;EM;2,35;B;C;2,71;C
2021;17790;3;LICEO BICENTENARIO DE EXCELENCIA NUEVO MUNDO;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;9524237;1;199706;EM;2,55;C;B;2,93;C
2021;17790;3;LICEO BICENTENARIO DE EXCELENCIA NUEVO MUNDO;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;10438072;2;196908;EM;2,4;B;C;2,54;C
2021;17790;3;LICEO BICENTENARIO DE EXCELENCIA NUEVO MUNDO;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;12010686;2;198912;EM;2,63;C;B;2,88;C
2021;17790;3;LICEO BICENTENARIO DE EXCELENCIA NUEVO MUNDO;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;12237973;2;197704;EM;2,5;B;C;2,8;C
2021;17790;3;LICEO BICENTENARIO DE EXCELENCIA NUEVO MUNDO;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;12711979;2;199001;EE;2,68;C;B;2,91;C
2021;17790;3;LICEO BICENTENARIO DE EXCELENCIA NUEVO MUNDO;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;17699523;1;199308;EM;2,52;C;B;2,81;C
2021;17790;3;LICEO BICENTENARIO DE EXCELENCIA NUEVO MUNDO;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;19529747;1;198809;EM;2,76;C;B;2,96;C
2021;17790;3;LICEO BICENTENARIO DE EXCELENCIA NUEVO MUNDO;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;22663800;2;198905;EE;2,33;B;C;2,9;C
2021;17790;3;LICEO BICENTENARIO DE EXCELENCIA NUEVO MUNDO;8;83;8305;MULCHÉN;82;BIOBÍO;2;1;0;1;23857129;2;199106;EM;2,7;C;B;3,02;D
2021;17793;8;COLEGIO CONCEPCION DE SAN CARLOS;16;163;16301;SAN CARLOS;81;ÑUBLE;3;2;0;1;4936908;2;198607;EM;2,58;C;B;-1;N/A
2021;17793;8;COLEGIO CONCEPCION DE SAN CARLOS;16;163;16301;SAN CARLOS;81;ÑUBLE;3;2;0;1;7452759;2;199209;PC;2,4;B;C;-1;N/A
2021;17793;8;COLEGIO CONCEPCION DE SAN CARLOS;16;163;16301;SAN CARLOS;81;ÑUBLE;3;2;0;1;15848897;2;199209;EP;2,47;B;C;-1;N/A
2021;17797;0;ARAUCARIA SCHOOL;8;83;8311;SANTA BÁRBARA;82;BIOBÍO;3;2;0;1;44822;2;197901;SC;2,55;C;B;-1;N/A
2021;17797;0;ARAUCARIA SCHOOL;8;83;8311;SANTA BÁRBARA;82;BIOBÍO;3;2;0;1;5650703;2;198105;EP;2,6;C;B;-1;N/A
2021;17797;0;ARAUCARIA SCHOOL;8;83;8311;SANTA BÁRBARA;82;BIOBÍO;3;2;0;1;6356712;2;197002;SC;2,52;C;B;-1;N/A
2021;17797;0;ARAUCARIA SCHOOL;8;83;8311;SANTA BÁRBARA;82;BIOBÍO;3;2;0;1;12160981;2;198709;EE;2,4;B;C;-1;N/A
2021;17797;0;ARAUCARIA SCHOOL;8;83;8311;SANTA BÁRBARA;82;BIOBÍO;3;2;0;1;15671126;2;198812;EE;2,35;B;C;-1;N/A
2021;17797;0;ARAUCARIA SCHOOL;8;83;8311;SANTA BÁRBARA;82;BIOBÍO;3;2;0;1;18223124;1;199103;SC;2,4;B;C;-1;N/A
2021;17797;0;ARAUCARIA SCHOOL;8;83;8311;SANTA BÁRBARA;82;BIOBÍO;3;2;0;1;20810862;2;197101;SC;2,1;B;D;-1;N/A
2021;17802;0;INSTITUTO DOWN;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;2700575;2;197108;EENEEP;2,32;B;C;-1;N/A
2021;17802;0;INSTITUTO DOWN;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;4628086;2;199106;EENEEP;2,51;C;B;-1;N/A
2021;17802;0;INSTITUTO DOWN;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;5220799;2;198704;EENEEP;2,88;C;B;-1;N/A
2021;17802;0;INSTITUTO DOWN;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;10220002;2;199405;EENEEP;2,51;C;B;-1;N/A
2021;17802;0;INSTITUTO DOWN;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;10874825;2;197808;EENEEP;2,36;B;C;-1;N/A
2021;17810;1;CENTRO DE EDUCACIÓN DE ADULTOS QUIMAHUE;8;82;8203;CAÑETE;84;ARAUCO;3;2;0;1;3003688;1;199408;EE;2;B;D;-1;N/A
2021;17810;1;CENTRO DE EDUCACIÓN DE ADULTOS QUIMAHUE;8;82;8203;CAÑETE;84;ARAUCO;3;2;0;1;5900631;2;199402;EE;2,05;B;D;-1;N/A
2021;17810;1;CENTRO DE EDUCACIÓN DE ADULTOS QUIMAHUE;8;82;8203;CAÑETE;84;ARAUCO;3;2;0;1;12414629;2;199407;EE;2,4;B;C;-1;N/A
2021;17810;1;CENTRO DE EDUCACIÓN DE ADULTOS QUIMAHUE;8;82;8203;CAÑETE;84;ARAUCO;3;2;0;1;19060764;2;199002;EA;2,25;B;D;-1;N/A
